Date^Time^TxnCode^OfficeID^Country^Origin^Destination^RoundTrip^NbSegments^Seg1Departure^Seg1Arrival^Seg1Date^Seg1Carrier^Seg1BookingCode^Seg2Departure^Seg2Arrival^Seg2Date^Seg2Carrier^Seg2BookingCode^Seg3Departure^Seg3Arrival^Seg3Date^Seg3Carrier^Seg3BookingCode^Seg4Departure^Seg4Arrival^Seg4Date^Seg4Carrier^Seg4BookingCode^Seg5Departure^Seg5Arrival^Seg5Date^Seg5Carrier^Seg5BookingCode^Seg6Departure^Seg6Arrival^Seg6Date^Seg6Carrier^Seg6BookingCode^From^IsPublishedForNeg^IsFromInternet^IsFromVista^TerminalID^InternetOffice
2013-01-01^20:25:57^MPT^624d8c3ac0b3a7ca03e3c167e0f48327^DE^TXL^AUH^1^2^TXL^AUH^2013-01-26^D2^^AUH^TXL^2013-02-02^D2^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^FRA
2013-01-01^10:15:33^MPT^b0af35b31588dc4ab06d5cf2986e8e02^MD^ATH^MIL^0^1^ATH^MIL^2013-01-04^^^^^^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^KIV
2013-01-01^18:04:49^MPT^3561a60621de06ab1badc8ca55699ef3^US^ICT^SFO^1^2^ICT^SFO^2013-08-02^^^SFO^ICT^2013-08-09^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^NYC
2013-01-01^17:42:40^FXP^1864e5e8013d9414150e91d26b6a558b^SE^RNB^ARN^0^1^RNB^ARN^2013-01-02^DU^W^^^^^^^^^^^^^^^^^^^^^^^^^^1ASI^0^0^0^d41d8cd98f00b204e9800998ecf8427e^STO
2013-01-01^17:48:29^MPT^1ec336348f44207d2e0027dc3a68c118^NO^OSL^MAD^1^2^OSL^MAD^2013-03-22^^^MAD^OSL^2013-03-31^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^OSL
2013-01-01^22:00:28^MPT^3561a60621de06ab1badc8ca55699ef3^US^IAH^BLR^1^2^IAH^BLR^2013-02-14^^^BLR^IAH^2013-02-23^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^NYC
2013-01-01^10:47:14^MPT^d327ca6e35cc6732d4709828327ac7c1^DK^CPH^PAR^1^2^CPH^PAR^2013-03-02^^^PAR^CPH^2013-03-07^^^^^^^^^^^^^^^^^^^^^^^1ASI^0^0^0^d41d8cd98f00b204e9800998ecf8427e^CPH
2013-01-01^23:39:49^MPT^38a3abb0a28e3f00fa79a11f552a5052^FR^PAR^DUB^1^2^PAR^DUB^2013-02-12^^^DUB^PAR^2013-02-17^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^PAR
2013-01-01^17:08:46^MPT^c8daef4f8bf73a61aa2c928705f7b82d^ES^DUS^ACE^1^2^DUS^ACE^2013-03-30^^^ACE^DUS^2013-04-06^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^MAD
2013-01-01^19:57:57^MPT^28d7a8c95e4db88589d3d35b66920e78^DE^FRA^BGW^1^2^FRA^BGW^2013-02-26^^^BGW^FRA^2013-04-08^^^^^^^^^^^^^^^^^^^^^^^1ASI^0^0^0^d41d8cd98f00b204e9800998ecf8427e^BNJ
2013-01-01^18:01:31^MPT^b2771a31dc32d1e4af0ea7d758b8442b^FR^PAR^BUD^1^2^PAR^BUD^2013-03-14^^^BUD^PAR^2013-03-17^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^PAR
2013-01-01^09:32:18^FFP^53aea156edeed571bbc473c82b01ac4b^BR^RIO^POA^1^2^RIO^POA^2013-02-01^^^POA^RIO^2013-02-18^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^SAO
2013-01-01^05:41:14^CAL^dfa4f720052cefaf2e1fe40befc016e6^HK^HKG^MXP^1^2^HKG^MXP^2013-05-21^MI^^MXP^HKG^2013-06-03^MI^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^HKG
2013-01-01^07:05:45^MPT^d03a30f66f773a65aad66e7bafd1110f^GR^BCN^LON^0^1^BCN^LON^2013-01-30^^^^^^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^ATH
2013-01-01^03:30:49^MPT^b04e0620a297a1b50819d31535aa5b61^US^CLE^SNN^1^2^CLE^SNN^2013-06-05^^^SNN^CLE^2013-06-23^^^^^^^^^^^^^^^^^^^^^^^1ASI^0^0^0^d41d8cd98f00b204e9800998ecf8427e^DTW
2013-01-01^09:19:41^FCP^7da60d9e60a322d3fff7e00cb62baa53^BR^BSB^SLZ^0^1^BSB^SLZ^2013-04-23^TT^^^^^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^SAO
2013-01-01^06:20:43^MPT^440642a9bdaeb6287f826cefd73255e8^US^PEK^PHL^0^1^PEK^PHL^2013-02-22^FK^^^^^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^HPN
2013-01-01^18:54:24^MPT^8b4fa4e121637f583bfa86ef0fa26c9e^US^BOS^GRU^1^2^BOS^GRU^2013-01-04^^^GRU^BOS^2013-02-04^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^LAS
2013-01-01^10:47:24^MPT^b0af35b31588dc4ab06d5cf2986e8e02^MD^TBS^IKT^0^1^TBS^IKT^2013-04-02^^^^^^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^KIV
2013-01-01^19:02:13^MPT^cf4ae41b25a075c3a8fee145e1919199^NL^LON^HKG^1^2^LON^HKG^2013-01-05^LE^^HKG^LON^2013-01-11^LE^^^^^^^^^^^^^^^^^^^^^^1ASI^0^0^0^d41d8cd98f00b204e9800998ecf8427e^AMS
2013-01-01^18:38:29^MPT^ef16c4545ce42ab4c753f44780accf94^ES^MAD^SEA^1^2^MAD^SEA^2013-06-26^^^SEA^MAD^2013-07-26^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^BCN
2013-01-01^14:07:13^FXP^8e26311e3f5deaceabc65406c823f84d^DE^DUS^STN^1^2^DUS^STN^2013-03-18^KL^Y^STN^DUS^2013-03-22^KL^Y^^^^^^^^^^^^^^^^^^^^^1ASI^0^0^0^d41d8cd98f00b204e9800998ecf8427e^BER
2013-01-01^15:14:09^MPT^624d8c3ac0b3a7ca03e3c167e0f48327^DE^PAD^FUE^0^1^PAD^FUE^2013-01-15^I7^^^^^^^^^^^^^^^^^^^^^^^^^^^1ASIWS^0^0^0^d41d8cd98f00b204e9800998ecf8427e^FRA
